DBUID,DAUID,db_pop,nearest_node,dist_nearest_entrance,reachable_400,reachable_800,snap_flag
59150932011,59150932,49,8632650989,300.0,1,1,0
59150932012,59150932,0,1315815810,54.7,1,1,0
59150933001,59150933,15,5621352223,344.7,1,1,0
59150933002,59150933,47,8632617993,279.2,1,1,0
59150933003,59150933,72,8632650920,122.2,1,1,0
59150933004,59150933,0,8632617986,0.0,1,1,0
59150933005,59150933,88,8632650919,16.3,1,1,0
59150933006,59150933,58,8632650933,285.3,1,1,0
59150933007,59150933,73,347297561,225.6,1,1,0
59150933008,59150933,61,8632650972,198.2,1,1,0
59150933009,59150933,24,5627192988,537.0,0,1,0
59150934001,59150934,76,7519117567,253.2,1,1,0
59150934002,59150934,15,11310702027,342.1,1,1,0
59150934003,59150934,50,7519117577,446.8,0,1,0
59150934004,59150934,70,7519538257,300.2,1,1,0
59150934005,59150934,41,8633267701,372.4,1,1,0
59150934006,59150934,104,7519538308,339.9,1,1,0
59150934008,59150934,31,7519538201,294.5,1,1,0
59150934009,59150934,48,7519538201,294.5,1,1,0
59150934010,59150934,0,577452955,578.5,0,1,0
59150935001,59150935,57,3619315803,359.6,1,1,0
59150935002,59150935,48,8636712975,568.9,0,1,0
59150935003,59150935,72,8636712975,568.9,0,1,0
59150935004,59150935,108,8636706787,496.8,0,1,0
59150935005,59150935,109,8636712926,449.0,0,1,0
59150953001,59150953,77,8726707182,289.9,1,1,0
59150953002,59150953,51,338351265,351.7,1,1,0
59150953003,59150953,24,10692549433,652.1,0,1,0
59150953004,59150953,23,623646689,,0,0,0
59150953005,59150953,17,7530421194,,0,0,0
59150953006,59150953,34,7530421195,,0,0,0
59150953007,59150953,21,7530416958,632.1,0,1,0
59150953008,59150953,33,7530421580,365.1,1,1,0
59150953009,59150953,32,6700748525,695.2,0,1,0
59150953010,59150953,16,7530421311,,0,0,0
59150953011,59150953,27,12151776365,,0,0,0
59150953014,59150953,5,7530421310,,0,0,0
59150953015,59150953,196,7530416958,632.1,0,1,0
59150954001,59150954,59,8726707188,270.3,1,1,0
59150954002,59150954,5,8726707187,291.1,1,1,0
59150954003,59150954,50,13306990676,452.2,0,1,0
59150954007,59150954,44,13307015702,376.1,1,1,0
59150954008,59150954,92,339134274,556.2,0,1,0
59150954009,59150954,61,8726757143,298.0,1,1,0
59150954010,59150954,58,338494587,758.7,0,1,0
59150954011,59150954,65,11308965877,,0,0,0
59150955001,59150955,130,522420044,326.7,1,1,0
59150955002,59150955,90,499953804,554.3,0,1,0
59150955003,59150955,58,447586889,363.1,1,1,0
59150955004,59150955,52,8726757129,537.6,0,1,0
59150955005,59150955,41,465189828,617.6,0,1,0
59150955006,59150955,47,499953807,512.8,0,1,0
59150955007,59150955,42,508040876,714.0,0,1,0
59150955008,59150955,41,338494524,,0,0,0
59150955009,59150955,48,8726707161,392.4,1,1,0
59150956001,59150956,173,8726694313,375.6,1,1,0
59150956002,59150956,89,499953802,291.9,1,1,0
59150956003,59150956,64,8726707158,192.7,1,1,0
59150956004,59150956,66,8726707168,8.8,1,1,0
59150956005,59150956,92,8726707125,467.0,0,1,0
59150956006,59150956,121,8726694309,493.0,0,1,0
59150957001,59150957,90,8740075724,723.4,0,1,0
59150957002,59150957,78,8740021504,640.6,0,1,0
59150957003,59150957,5,1700152003,477.2,0,1,0
59150957004,59150957,212,8735525530,657.3,0,1,0
59150957005,59150957,86,8735525545,728.0,0,1,0
59150958001,59150958,74,451615409,573.2,0,1,0
59150958002,59150958,110,451615407,766.2,0,1,0
59150958003,59150958,119,451615557,668.8,0,1,0
59150958004,59150958,90,447586868,438.6,0,1,0
59150959001,59150959,143,8735525615,470.3,0,1,0
59150959002,59150959,101,8735525607,576.1,0,1,0
59150959003,59150959,67,8735525599,680.9,0,1,0
59150959004,59150959,75,8735525579,786.6,0,1,0
59150959005,59150959,85,8740075726,617.3,0,1,0
59150959006,59150959,72,8735525564,,0,0,0
59150960001,59150960,64,518297632,257.1,1,1,0
59150960002,59150960,74,451615412,361.5,1,1,0
59150960003,59150960,76,515588974,467.2,0,1,0
59150960004,59150960,85,9691450378,513.4,0,1,0
59150960005,59150960,77,8735525592,452.1,0,1,0
59150960006,59150960,94,8735525614,347.4,1,1,0
59150961001,59150961,106,5563023729,166.9,1,1,0
59150961002,59150961,15,8737720207,0.0,1,1,0
59150961003,59150961,101,513057108,45.5,1,1,0
59150961004,59150961,85,8735316499,60.4,1,1,0
59150961005,59150961,83,8737733357,166.3,1,1,0
59150961006,59150961,103,458650793,151.4,1,1,0
59150962001,59150962,73,8735463145,191.5,1,1,0
59150962002,59150962,73,8735463133,192.3,1,1,0
59150962003,59150962,102,8735463119,260.6,1,1,0
59150962004,59150962,90,8735316511,366.2,1,1,0
59150962005,59150962,72,8723543747,208.0,1,1,0
59150962006,59150962,48,8725875677,207.7,1,1,0
59150963001,59150963,111,8735316497,166.1,1,1,0
59150963002,59150963,116,8735316498,61.2,1,1,0
59150963003,59150963,112,8735463150,261.8,1,1,0
59150963004,59150963,104,8735463198,393.1,1,1,0
59150963005,59150963,16,8723543791,417.2,0,1,0
59150963006,59150963,46,8723543763,397.7,1,1,0
59150964001,59150964,31,4316270629,383.4,1,1,0
59150964002,59150964,43,8677886355,445.3,0,1,0
59150964003,59150964,149,522420123,424.3,0,1,0
59150964006,59150964,67,11234838343,285.1,1,1,0
59150964009,59150964,93,12497317991,361.2,1,1,0
59150964010,59150964,182,8678168272,588.8,0,1,0
59150965001,59150965,45,8677886560,360.4,1,1,0
59150965002,59150965,92,8677886545,190.9,1,1,0
59150965003,59150965,93,338337451,438.8,0,1,0
59150965004,59150965,102,8677679286,74.5,1,1,0
59150965005,59150965,104,8677679295,7.9,1,1,0
59150966001,59150966,91,8677886637,328.5,1,1,0
59150966002,59150966,68,8677886593,359.1,1,1,0
59150966003,59150966,83,8677886589,258.1,1,1,0
59150966004,59150966,99,8677681736,242.0,1,1,0
59150966005,59150966,103,533072625,281.4,1,1,0
59150966006,59150966,109,577394739,315.3,1,1,0
59150967001,59150967,38,11209147468,152.9,1,1,0
59150967002,59150967,52,8677783165,127.4,1,1,0
59150967003,59150967,87,8677783187,161.3,1,1,0
59150967004,59150967,84,8677886648,228.2,1,1,0
59150967005,59150967,109,577394787,378.4,1,1,0
59150967006,59150967,85,577394800,313.2,1,1,0
59150967007,59150967,82,577394804,341.3,1,1,0
59150967012,59150967,44,12780019556,281.1,1,1,0
59150968004,59150968,84,8677783191,112.4,1,1,0
59150968005,59150968,64,8677886616,312.4,1,1,0
59150968006,59150968,110,8677874914,159.2,1,1,0
59150968007,59150968,87,8677886659,58.9,1,1,0
59150968009,59150968,128,8677792047,231.9,1,1,0
59150968013,59150968,91,8677792028,11.1,1,1,0
59150969001,59150969,96,577418066,341.5,1,1,0
59150969002,59150969,37,8677783147,333.5,1,1,0
59150969003,59150969,59,577418031,267.3,1,1,0
59150969007,59150969,96,8677886602,260.5,1,1,0
59150969008,59150969,84,8677886577,315.0,1,1,0
59150969012,59150969,71,532808352,113.0,1,1,0
59150969013,59150969,106,8677886615,324.5,1,1,0
59150969014,59150969,31,8725912587,260.9,1,1,0
59150970001,59150970,58,4955886756,0.0,1,1,0
59150970002,59150970,87,1223933102,200.0,1,1,0
59150970003,59150970,72,532808429,293.8,1,1,0
59150970004,59150970,117,8677886475,236.8,1,1,0
59150970005,59150970,67,8677886480,131.5,1,1,0
59150970006,59150970,15,8677886491,59.3,1,1,0
59150970007,59150970,91,8677874910,277.5,1,1,0
59150971001,59150971,63,623646731,421.4,0,1,0
59150971002,59150971,70,522420129,438.6,0,1,0
59150971003,59150971,55,562622485,333.9,1,1,0
59150971004,59150971,52,526599632,229.0,1,1,0
59150971005,59150971,93,8737733397,272.7,1,1,0
59150971010,59150971,169,8735316495,363.9,1,1,0
59150972002,59150972,153,577417815,297.9,1,1,0
59150972003,59150972,104,577417816,393.6,1,1,0
59150972004,59150972,87,3478231676,49.9,1,1,0
59150972011,59150972,38,577417877,44.5,1,1,0
59150972014,59150972,302,577417877,44.5,1,1,0
59150973001,59150973,71,577417934,264.2,1,1,0
59150973002,59150973,95,529790120,204.5,1,1,0
59150973003,59150973,79,5614524551,259.0,1,1,0
59150973004,59150973,75,452378348,240.9,1,1,0
59150973005,59150973,82,616471038,346.5,1,1,0
59150973006,59150973,73,577417905,365.1,1,1,0
59150973007,59150973,91,577417944,353.4,1,1,0
59150973008,59150973,80,577417949,370.2,1,1,0
59150974001,59150974,17,8649255985,0.0,1,1,0
59150974002,59150974,47,529790102,0.0,1,1,0
59150974003,59150974,78,8657434123,94.7,1,1,0
59150974004,59150974,123,13471767815,226.7,1,1,0
59150974005,59150974,75,8657583555,176.4,1,1,0
59150974006,59150974,68,11083085679,53.6,1,1,0
59150974007,59150974,60,13520422075,16.0,1,1,0
59150974008,59150974,75,8649243398,163.3,1,1,0
59150975001,59150975,115,5614409221,319.0,1,1,0
59150975002,59150975,89,8421856508,256.8,1,1,0
59150975003,59150975,156,8649243440,55.3,1,1,0
59150975004,59150975,71,8649243454,195.2,1,1,0
59150975005,59150975,90,8649243471,294.7,1,1,0
59150975006,59150975,150,8529092517,397.4,1,1,0
59150976001,59150976,115,577452888,203.9,1,1,0
59150976002,59150976,102,529790081,221.7,1,1,0
59150976003,59150976,84,529790083,187.0,1,1,0
59150976004,59150976,49,683051495,164.6,1,1,0
59150976005,59150976,62,529790089,79.6,1,1,0
59150976006,59150976,95,577452901,116.9,1,1,0
59150976007,59150976,62,683051494,199.8,1,1,0
59150976008,59150976,60,683051496,250.5,1,1,0
59150977001,59150977,89,11625893094,,0,0,0
59150977002,59150977,138,8648325795,580.6,0,1,0
59150977003,59150977,130,8648339418,314.2,1,1,0
59150977004,59150977,117,3438446786,167.4,1,1,0
59150977005,59150977,203,8930981776,398.1,1,1,0
59150977006,59150977,127,8930981759,422.5,0,1,0
59150978001,59150978,48,8719250999,342.2,1,1,0
59150978002,59150978,45,8719306137,186.9,1,1,0
59150978003,59150978,89,513057112,221.9,1,1,0
59150978004,59150978,95,8719306121,163.7,1,1,0
59150978005,59150978,77,8723543755,381.9,1,1,0
59150978006,59150978,71,8723543751,276.2,1,1,0
59150979001,59150979,50,734495692,160.5,1,1,0
59150979002,59150979,0,8719306169,39.2,1,1,0
59150979003,59150979,65,623765068,195.5,1,1,0
59150979004,59150979,69,522420089,234.6,1,1,0
59150979005,59150979,75,8719306154,231.0,1,1,0
59150979006,59150979,70,501552494,410.3,0,1,0
59150979007,59150979,50,532808547,329.1,1,1,0
59150979008,59150979,64,8679726119,241.5,1,1,0
59150980001,59150980,89,8723566025,486.7,0,1,0
59150980002,59150980,78,8723552589,592.3,0,1,0
59150980003,59150980,45,8725535796,696.8,0,1,0
59150980004,59150980,50,8725535794,754.8,0,1,0
59150980005,59150980,71,4041229925,585.0,0,1,0
59150980006,59150980,41,458650799,474.8,0,1,0
59150980007,59150980,55,10187181973,558.3,0,1,0
59150980008,59150980,71,10187181972,287.8,1,1,0
59150981001,59150981,74,8723552608,446.8,0,1,0
59150981002,59150981,66,8723636709,442.2,0,1,0
59150981003,59150981,87,8723636682,446.4,0,1,0
59150981004,59150981,71,8685610979,383.4,1,1,0
59150981005,59150981,72,8679723175,236.9,1,1,0
59150981006,59150981,37,8679723171,106.3,1,1,0
59150981007,59150981,36,8685164825,148.4,1,1,0
59150982001,59150982,155,8725535807,723.6,0,1,0
59150982002,59150982,133,8725535781,407.2,0,1,0
59150982005,59150982,346,7056026565,311.8,1,1,0
59150983001,59150983,138,4918112214,,0,0,0
59150983002,59150983,110,538770400,492.8,0,1,0
59150983003,59150983,19,349361775,124.5,1,1,0
59150983004,59150983,0,9300899331,506.5,0,1,0
59150983005,59150983,39,9300899330,500.4,0,1,0
59150983006,59150983,32,8699775509,640.0,0,1,0
59150983007,59150983,95,623764745,494.3,0,1,0
59150983008,59150983,107,8699747242,354.5,1,1,0
59150983009,59150983,90,623764737,105.3,1,1,0
59150984001,59150984,76,526599592,316.0,1,1,0
59150984002,59150984,62,526599594,348.0,1,1,0
59150984003,59150984,70,8699775478,201.5,1,1,0
59150984004,59150984,68,8699775493,185.2,1,1,0
59150984005,59150984,50,623764784,242.1,1,1,0
59150984006,59150984,16,499953879,388.1,1,1,0
59150984007,59150984,78,689800139,453.3,0,1,0
59150984008,59150984,63,703597617,435.8,0,1,0
59150985004,59150985,74,527773690,,0,0,0
59150985005,59150985,22,8703716267,,0,0,0
59150985006,59150985,63,8703293508,637.5,0,1,0
59150985007,59150985,53,8703293488,753.1,0,1,0
59150985008,59150985,81,8699775454,280.3,1,1,0
59150985009,59150985,5,8699775454,280.3,1,1,0
59150985010,59150985,48,8699775503,474.0,0,1,0
59150985011,59150985,85,623764908,663.7,0,1,0
59150985012,59150985,69,452382098,688.0,0,1,0
59150985015,59150985,37,518297695,,0,0,0
59150985016,59150985,0,518297695,,0,0,0
59150985017,59150985,84,8703716268,,0,0,0
59150986001,59150986,51,8703293484,,0,0,0
59150986002,59150986,49,8703293468,,0,0,0
59150986003,59150986,99,347288896,,0,0,0
59150986004,59150986,61,8703293464,,0,0,0
59150986005,59150986,61,8703298323,,0,0,0
59150986006,59150986,34,8703674917,,0,0,0
59150986007,59150986,36,4528988584,,0,0,0
59150986008,59150986,93,625944122,,0,0,0
59150987001,59150987,64,349357950,352.2,1,1,0
59150987002,59150987,31,8699761833,215.3,1,1,0
59150987004,59150987,48,11591393026,410.2,0,1,0
59150987005,59150987,38,499953918,263.5,1,1,0
59150987008,59150987,23,11211747962,368.8,1,1,0
59150987011,59150987,0,11728916765,473.8,0,1,0
59150987014,59150987,496,7667686553,8.4,1,1,0
59150987015,59150987,0,3436479888,234.0,1,1,0
59150987016,59150987,5,11239805875,132.5,1,1,0
59150987017,59150987,222,11591393027,465.4,0,1,0
59150987018,59150987,10,13624045190,418.2,0,1,0
59151198007,59151198,0,9971012936,,0,0,0
59151198010,59151198,0,6031867597,,0,0,0
59151198011,59151198,0,10814958776,720.9,0,1,0
59151198017,59151198,130,4478194283,354.7,1,1,0
59151198018,59151198,180,5411318300,118.9,1,1,0
59151198019,59151198,212,8538627414,165.5,1,1,0
59151198020,59151198,0,1704197820,664.5,0,1,0
59151198021,59151198,0,11591031420,,0,0,0
59151199001,59151199,169,629452870,140.5,1,1,0
59151199002,59151199,114,3942836279,0.0,1,1,0
59151199003,59151199,102,3942836282,114.0,1,1,0
59151199004,59151199,58,5411318301,51.3,1,1,0
59151200001,59151200,160,629453581,271.0,1,1,0
59151200002,59151200,324,629453540,210.7,1,1,0
59151200003,59151200,44,629453153,166.7,1,1,0
59151201001,59151201,229,629453753,329.5,1,1,0
59151201002,59151201,201,629453619,321.4,1,1,0
59151202001,59151202,220,629454358,183.4,1,1,0
59151202002,59151202,188,10882112151,257.0,1,1,0
59151203001,59151203,224,629454127,244.0,1,1,0
59151203002,59151203,167,629454316,47.5,1,1,0
59151203003,59151203,181,629454747,49.1,1,1,0
59151204001,59151204,214,629454094,333.7,1,1,0
59151204002,59151204,159,629454220,186.3,1,1,0
59151204003,59151204,257,629454007,236.9,1,1,0
59151205004,59151205,274,368880776,455.5,0,1,0
59151206001,59151206,205,629454728,149.2,1,1,0
59151206002,59151206,196,8140435778,330.3,1,1,0
59151206003,59151206,193,8603343202,70.8,1,1,0
59151207007,59151207,0,13121822614,717.7,0,1,0
59151207010,59151207,0,2859299222,,0,0,0
59151207015,59151207,160,12230339825,366.9,1,1,0
59151207016,59151207,223,629453847,453.4,0,1,0
59151207017,59151207,173,11384812174,667.1,0,1,0
59151207018,59151207,0,12479732714,541.6,0,1,0
59151207019,59151207,0,12273333709,,0,0,0
59151207020,59151207,0,13277214575,795.2,0,1,0
59151207021,59151207,0,12273333708,,0,0,0
59151208002,59151208,0,13121822602,622.2,0,1,0
59151208008,59151208,0,11261314713,,0,0,0
59151208010,59151208,439,3819794387,677.6,0,1,0
59151208011,59151208,0,344595077,782.7,0,1,0
59151208013,59151208,0,344890782,,0,0,0
59151208017,59151208,0,12298244320,,0,0,0
59151208018,59151208,110,8140350491,,0,0,0
59151208019,59151208,0,369119730,,0,0,0
59151208020,59151208,265,629870111,694.4,0,1,0
59151208021,59151208,0,3659667559,,0,0,0
59151209003,59151209,175,1114557138,,0,0,0
59151209006,59151209,166,5206932409,560.7,0,1,0
59151209007,59151209,259,5854900118,753.9,0,1,0
59151211001,59151211,268,5869433868,306.0,1,1,0
59151211002,59151211,215,5869433868,306.0,1,1,0
59151213001,59151213,404,630968527,664.1,0,1,0
59151213002,59151213,252,8623629751,557.6,0,1,0
59151214004,59151214,130,10822828738,234.9,1,1,0
59151214008,59151214,84,1127285817,524.4,0,1,0
59151214009,59151214,371,3619212763,460.0,0,1,0
59151215001,59151215,114,710872424,657.5,0,1,0
59151215005,59151215,30,10822573537,234.2,1,1,0
59151215009,59151215,0,13123763059,590.0,0,1,0
59151215010,59151215,324,10822573533,372.8,1,1,0
59151215011,59151215,77,10822573533,372.8,1,1,0
59151216001,59151216,0,344595074,511.5,0,1,0
59151216003,59151216,667,11037753929,267.5,1,1,0
59151217001,59151217,170,13385600363,118.5,1,1,0
59151217002,59151217,175,11189303399,428.0,0,1,0
59151217003,59151217,55,8623568854,325.2,1,1,0
59151219001,59151219,142,8622841323,340.7,1,1,0
59151219002,59151219,120,631285431,105.6,1,1,0
59151219003,59151219,169,2263956116,762.0,0,1,0
59151220001,59151220,163,631285636,,0,0,0
59151220002,59151220,88,12537553542,637.8,0,1,0
59151220003,59151220,99,13075332911,,0,0,0
59151220004,59151220,129,8622841344,508.3,0,1,0
59151221001,59151221,765,631287083,520.0,0,1,0
59151222001,59151222,215,631285719,724.3,0,1,0
59151222002,59151222,205,10794227227,463.2,0,1,0
59151222003,59151222,119,631287067,611.2,0,1,0
59151222004,59151222,73,8621756571,488.3,0,1,0
59151223001,59151223,120,631287207,155.4,1,1,0
59151223002,59151223,82,631287232,115.5,1,1,0
59151223003,59151223,102,10794187166,316.6,1,1,0
59151223004,59151223,110,8616741230,423.5,0,1,0
59151223005,59151223,156,631287119,511.1,0,1,0
59151223006,59151223,134,631287133,398.7,1,1,0
59151224001,59151224,100,633093494,288.1,1,1,0
59151224002,59151224,105,633093477,323.2,1,1,0
59151224003,59151224,134,8600689212,350.8,1,1,0
59151224004,59151224,126,633093406,295.0,1,1,0
59151224005,59151224,154,633093448,150.6,1,1,0
59151224006,59151224,77,633093507,255.6,1,1,0
59151224007,59151224,78,633093516,345.1,1,1,0
59151224008,59151224,70,633093534,437.5,0,1,0
59151225001,59151225,78,633093577,106.2,1,1,0
59151225002,59151225,73,633093556,131.3,1,1,0
59151225003,59151225,118,633093544,352.6,1,1,0
59151225004,59151225,68,633093598,313.7,1,1,0
59151225005,59151225,70,8600445444,369.6,1,1,0
59151225006,59151225,126,633093774,427.1,0,1,0
59151226001,59151226,170,8600697106,456.8,0,1,0
59151226002,59151226,190,12540838492,259.2,1,1,0
59151226003,59151226,184,8600697060,298.9,1,1,0
59151226004,59151226,147,12540898253,118.6,1,1,0
59151227001,59151227,138,633093785,531.7,0,1,0
59151227002,59151227,118,633093812,614.6,0,1,0
59151227003,59151227,179,12540898257,403.9,0,1,0
59151227004,59151227,185,8600696867,512.0,0,1,0
59151228001,59151228,62,8600696995,339.0,1,1,0
59151228003,59151228,19,12487394746,186.8,1,1,0
59151228005,59151228,544,8600697039,245.5,1,1,0
59151229003,59151229,857,4514239580,309.1,1,1,0
59151230010,59151230,160,9403420460,225.5,1,1,0
59151230011,59151230,225,633094466,159.0,1,1,0
59151231006,59151231,23,8600711932,223.1,1,1,0
59151231010,59151231,64,9403420461,122.7,1,1,0
59151231011,59151231,255,8600711932,223.1,1,1,0
59151234004,59151234,23,5569451050,504.3,0,1,0
59151234007,59151234,236,12578205864,503.0,0,1,0
59151236003,59151236,0,11913932009,0.0,1,1,0
59151236019,59151236,284,633093093,552.8,0,1,0
59151236020,59151236,815,2059611572,419.8,0,1,0
59151351002,59151351,0,633094538,381.0,1,1,0
59151351003,59151351,763,4029288678,468.8,0,1,0
59151352001,59151352,92,12169334827,291.5,1,1,0
59151352002,59151352,294,633094444,328.7,1,1,0
59151353001,59151353,322,8535621605,87.8,1,1,0
59151353002,59151353,131,9434181194,432.6,0,1,0
59151354001,59151354,118,8535621596,316.6,1,1,0
59151354002,59151354,365,633094417,336.5,1,1,0
59151355001,59151355,121,6015773027,0.0,1,1,0
59151355002,59151355,222,2059611522,7.7,1,1,0
59151355003,59151355,331,8535621569,298.7,1,1,0
59151356001,59151356,40,633094654,338.6,1,1,0
59151356004,59151356,69,633094332,533.7,0,1,0
59151356006,59151356,1093,10216670866,515.2,0,1,0
59151356007,59151356,0,9021715199,289.4,1,1,0
59151357001,59151357,158,2059611500,183.9,1,1,0
59151357002,59151357,313,633094671,323.8,1,1,0
59151357003,59151357,176,633094664,451.8,0,1,0
59151358001,59151358,155,8533671090,692.6,0,1,0
59151358002,59151358,126,633094574,596.1,0,1,0
59151358003,59151358,210,9233607075,380.0,1,1,0
59151359001,59151359,94,631287790,451.8,0,1,0
59151359002,59151359,112,2881245730,518.6,0,1,0
59151359003,59151359,117,631287837,473.4,0,1,0
59151359004,59151359,107,633094600,546.9,0,1,0
59151359005,59151359,149,633094704,496.3,0,1,0
59151360001,59151360,159,332844945,325.5,1,1,0
59151360002,59151360,132,332850278,541.3,0,1,0
59151360007,59151360,145,633094722,516.4,0,1,0
59151360008,59151360,122,8535584210,438.7,0,1,0
59151361001,59151361,135,3612153122,165.9,1,1,0
59151361002,59151361,148,5474548996,150.5,1,1,0
59151361003,59151361,132,5474548992,168.1,1,1,0
59151361004,59151361,96,9857307793,648.2,0,1,0
59151362004,59151362,186,633094879,611.7,0,1,0
59151362007,59151362,144,633094956,608.1,0,1,0
59151362008,59151362,264,5474550441,674.9,0,1,0
59151363001,59151363,115,567131610,272.6,1,1,0
59151363002,59151363,156,567131595,300.5,1,1,0
59151363003,59151363,123,633094638,326.1,1,1,0
59151363004,59151363,151,567131618,584.9,0,1,0
59151363005,59151363,96,567131633,510.2,0,1,0
59151364001,59151364,133,8522088607,6.8,1,1,0
59151364002,59151364,143,567131586,88.3,1,1,0
59151364003,59151364,166,567131578,119.4,1,1,0
59151364004,59151364,130,631288028,142.4,1,1,0
59151364005,59151364,118,631287996,165.2,1,1,0
59151365001,59151365,140,8522088519,101.0,1,1,0
59151365002,59151365,120,8522088594,7.4,1,1,0
59151365003,59151365,142,8522071395,191.1,1,1,0
59151365004,59151365,120,8522088596,191.1,1,1,0
59151366001,59151366,153,567131642,251.7,1,1,0
59151366002,59151366,121,567131651,570.3,0,1,0
59151366003,59151366,111,3625589306,123.1,1,1,0
59151366004,59151366,0,6946518178,110.3,1,1,0
59151366007,59151366,123,3612153148,86.6,1,1,0
59151367001,59151367,97,567131725,472.8,0,1,0
59151367002,59151367,108,13323285744,392.4,1,1,0
59151367003,59151367,137,13323285741,304.9,1,1,0
59151367006,59151367,254,6116406841,277.9,1,1,0
59151368001,59151368,108,567131684,277.1,1,1,0
59151368009,59151368,109,567131825,404.2,0,1,0
59151368010,59151368,93,567131822,380.0,1,1,0
59151368011,59151368,138,567131814,394.7,1,1,0
59151368012,59151368,0,6116406862,498.8,0,1,0
59151368013,59151368,116,567131800,487.1,0,1,0
59151369001,59151369,307,4110432916,137.0,1,1,0
59151369002,59151369,242,5765178390,284.2,1,1,0
59151369003,59151369,144,6927874463,610.8,0,1,0
59151370001,59151370,100,566842421,657.9,0,1,0
59151370002,59151370,141,633094962,757.6,0,1,0
59151370003,59151370,143,633094940,705.1,0,1,0
59151370004,59151370,114,5765178261,553.4,0,1,0
59151370005,59151370,113,5765178427,652.6,0,1,0
59151370006,59151370,127,566842435,482.5,0,1,0
59151371001,59151371,208,566842540,162.5,1,1,0
59151371002,59151371,279,5765178302,337.5,1,1,0
59151371003,59151371,106,5765178431,431.0,0,1,0
59151371004,59151371,103,5601166093,529.1,0,1,0
59151372001,59151372,57,566842451,272.2,1,1,0
59151372003,59151372,86,5601166098,453.9,0,1,0
59151372004,59151372,104,633094998,332.0,1,1,0
59151372005,59151372,94,633095080,576.8,0,1,0
59151372008,59151372,208,5601178698,428.3,0,1,0
59151373001,59151373,170,566842574,66.9,1,1,0
59151373002,59151373,372,3625628584,48.7,1,1,0
59151373004,59151373,151,11258010767,93.1,1,1,0
59151373007,59151373,85,11530014253,307.2,1,1,0
59151407001,59151407,147,6969907396,0.0,1,1,0
59151407002,59151407,141,8484782714,251.3,1,1,0
59151407003,59151407,135,4520324337,194.2,1,1,0
59151407004,59151407,136,8484782764,301.5,1,1,0
59151407006,59151407,0,13331558986,560.0,0,1,0
59151407008,59151407,0,12000321445,755.5,0,1,0
59151407011,59151407,0,3803457690,636.1,0,1,0
59151407015,59151407,0,11067379085,752.9,0,1,0
59151407016,59151407,0,6026282577,476.6,0,1,0
59151408001,59151408,145,12175418219,134.1,1,1,0
59151408002,59151408,294,13130840209,357.5,1,1,0
59151409002,59151409,151,566842630,430.2,0,1,0
59151409003,59151409,0,9955333411,778.6,0,1,0
59151409004,59151409,271,12479678678,519.7,0,1,0
59151409005,59151409,33,3952967771,228.8,1,1,0
59151409006,59151409,95,3952952333,377.4,1,1,0
59151410001,59151410,115,567132137,55.9,1,1,0
59151410002,59151410,164,567132138,156.0,1,1,0
59151410003,59151410,155,567132130,256.9,1,1,0
59151410004,59151410,140,3625589337,376.5,1,1,0
59151411001,59151411,120,8558860990,359.9,1,1,0
59151411002,59151411,176,8558860981,461.0,0,1,0
59151411003,59151411,179,8558860980,447.0,0,1,0
59151411004,59151411,151,4685351919,742.1,0,1,0
59151411005,59151411,120,8725912594,345.9,1,1,0
59151412001,59151412,107,8558940380,358.3,1,1,0
59151412002,59151412,107,8558940368,358.2,1,1,0
59151412003,59151412,123,8558860996,302.6,1,1,0
59151412004,59151412,131,8558860947,245.7,1,1,0
59151412005,59151412,120,8558940408,174.6,1,1,0
59151413001,59151413,142,567131911,305.2,1,1,0
59151413002,59151413,154,567131901,354.1,1,1,0
59151413003,59151413,126,567131895,252.9,1,1,0
59151413004,59151413,130,567131771,270.1,1,1,0
59151413005,59151413,144,8515867428,548.1,0,1,0
59151414004,59151414,125,567131939,423.0,0,1,0
59151414005,59151414,138,567131924,321.9,1,1,0
59151414006,59151414,113,8558940388,212.6,1,1,0
59151414007,59151414,118,8559015018,310.2,1,1,0
59151414008,59151414,311,567131945,523.3,0,1,0
59151414009,59151414,0,8559008880,403.0,0,1,0
59151414010,59151414,157,567132031,516.5,0,1,0
59151415001,59151415,129,8558950063,87.0,1,1,0
59151415002,59151415,129,8558950069,190.2,1,1,0
59151415003,59151415,204,567158362,498.4,0,1,0
59151415004,59151415,0,5599655001,381.0,1,1,0
59151415005,59151415,108,567158351,397.4,1,1,0
59151415006,59151415,77,8558940344,369.9,1,1,0
59151415007,59151415,0,10926726730,227.2,1,1,0
59151416001,59151416,105,8558940010,459.0,0,1,0
59151416002,59151416,107,8558940333,393.1,1,1,0
59151416003,59151416,129,8558818778,400.9,0,1,0
59151416004,59151416,173,8558818773,233.3,1,1,0
59151417001,59151417,114,8558843533,301.4,1,1,0
59151417002,59151417,133,8524988536,316.0,1,1,0
59151417003,59151417,163,5999571141,57.2,1,1,0
59151417004,59151417,76,10606372757,0.0,1,1,0
59151418001,59151418,299,8484782966,565.0,0,1,0
59151418002,59151418,132,13619957845,570.1,0,1,0
59151418003,59151418,95,567158258,157.9,1,1,0
59151419001,59151419,117,8558843540,464.0,0,1,0
59151419002,59151419,132,8524988554,521.1,0,1,0
59151419003,59151419,153,8485131074,747.8,0,1,0
59151419004,59151419,141,8524988546,329.0,1,1,0
59151420001,59151420,122,8558818811,440.3,0,1,0
