DAUID,DGUID,LANDAREA,PRUID,db_count,db_pop_total,db_pop_reach_400,db_pop_reach_800,DA_reach_400,DA_reach_800,n_unique_parks,area_raw,area_cap20,area_cap10,qty_raw,qty_cap20,qty_cap10,reach_cat,qty_cat,supply_type,salience,satisfaction_sentiment,satisfaction_star,coverage_pct,n_reachable_parks,n_qualifying_parks,experience_hi,divergence_type,supply_binary,divergence_2x2,medhhinc,pop_total,pct_visible_minority,pct_age_65plus,pct_LIM_AT,pct_immigrant,pct_bachelor_plus,inc_LIM_AT,inc_totalpop,immigrant_immigrant,immigrant_totalpop,education_bachelor_plus,education_totalpop,ale16_08,inc_stratum,vm_stratum,age_stratum,limat_stratum,immigrant_stratum,edu_stratum,ale_stratum
59150534,2021S051259150534,0.0984,59,8.0,521.0,158.0,521.0,0.3032629558541266,1.0,1,53.28,20.0,10.0,102.2736,38.3877,19.1939,0,1,LH,756.238,0.7615,4.5,100.0,1,1,1,LH_high_exp,0,LH,102000.0,521.0,60.3,20.2,22.0,36.4,33.9,45.0,205.0,220.0,605.0,190.0,560.0,88.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150535,2021S051259150535,0.0931,59,6.0,641.0,416.0,641.0,0.6489859594383776,1.0,2,1.42,1.42,1.42,2.2181,2.2181,2.2181,0,0,LL,687.9875,0.6165,4.2,100.0,2,2,0,LL_low_exp,0,LL,109000.0,641.0,52.5,14.0,10.9,36.1,29.4,25.0,230.0,220.0,610.0,150.0,510.0,85.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Low education (<30%),Mid ALE
59150536,2021S051259150536,0.0499,59,2.0,517.0,517.0,517.0,1.0,1.0,2,53.65,20.37,10.37,103.7739,39.3937,20.0513,1,1,HH,1299.8066,0.703,4.4,100.0,2,2,0,HH_low_exp,1,HL,52800.0,517.0,41.9,60.0,35.7,45.3,29.2,100.0,280.0,170.0,375.0,105.0,360.0,109.0,Low income,Mid VM (20-50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Low education (<30%),Mid ALE
59150537,2021S051259150537,0.088,59,3.0,560.0,368.0,560.0,0.6571428571428571,1.0,1,0.37,0.37,0.37,0.6545,0.6545,0.6545,0,0,LL,496.4286,0.6444,4.3,100.0,1,1,0,LL_low_exp,0,LL,109000.0,560.0,40.9,17.9,16.7,35.1,45.0,35.0,210.0,165.0,470.0,180.0,400.0,113.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150538,2021S051259150538,0.0797,59,4.0,677.0,377.0,677.0,0.5568685376661743,1.0,2,55.99,22.71,12.71,82.7038,33.539,18.768,0,1,LH,960.1182,0.694,4.3667,100.0,3,3,0,LH_low_exp,0,LL,86000.0,677.0,45.0,16.2,26.1,32.1,56.5,90.0,345.0,210.0,655.0,325.0,575.0,118.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150539,2021S051259150539,0.0938,59,6.0,484.0,484.0,484.0,1.0,1.0,1,53.28,20.0,10.0,110.092,41.3223,20.6612,1,1,HH,814.0496,0.7615,4.5,100.0,1,1,1,HH_high_exp,1,HH,99000.0,484.0,58.8,22.7,24.3,44.3,54.3,45.0,185.0,215.0,485.0,220.0,405.0,114.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150540,2021S051259150540,0.1224,59,7.0,630.0,474.0,630.0,0.7523809523809524,1.0,2,56.07,22.79,12.79,89.0059,36.1732,20.3002,0,1,LH,730.1587,0.6849,4.45,100.0,2,2,0,LH_low_exp,0,LL,107000.0,630.0,73.6,18.3,34.8,46.5,35.3,80.0,230.0,300.0,645.0,205.0,580.0,92.0,Middle income,High VM (>50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150541,2021S051259150541,0.2375,59,12.0,787.0,787.0,787.0,1.0,1.0,1,2.79,2.79,2.79,3.544,3.544,3.544,1,0,HL,83.8628,0.6083,4.4,100.0,1,1,0,HL_low_exp,0,LL,99000.0,787.0,81.1,22.9,26.7,52.4,39.9,80.0,300.0,445.0,850.0,315.0,790.0,71.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150542,2021S051259150542,0.0976,59,5.0,528.0,407.0,528.0,0.7708333333333334,1.0,1,53.28,20.0,10.0,100.9177,37.8788,18.9394,0,1,LH,746.2121,0.7615,4.5,100.0,1,1,1,LH_high_exp,0,LH,74500.0,528.0,75.4,20.8,45.7,50.9,43.4,105.0,230.0,290.0,570.0,230.0,530.0,81.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150543,2021S051259150543,0.2339,59,8.0,1525.0,985.0,1525.0,0.6459016393442623,1.0,2,58.02,24.74,14.74,38.0487,16.2228,9.6654,0,1,LH,273.4426,0.5948,4.45,100.0,2,2,0,LH_low_exp,0,LL,83000.0,1525.0,81.5,17.7,43.7,48.9,66.5,275.0,630.0,660.0,1350.0,795.0,1195.0,84.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),Low ALE
59150544,2021S051259150544,0.1991,59,1.0,787.0,787.0,787.0,1.0,1.0,1,5.04,5.04,5.04,6.3992,6.3992,6.3992,1,1,HH,91.4867,0.6707,4.2,100.0,1,1,0,HH_low_exp,1,HL,48400.0,787.0,73.3,38.8,51.1,68.1,40.5,235.0,460.0,460.0,675.0,255.0,630.0,72.0,Low income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150545,2021S051259150545,0.4571,59,10.0,931.0,655.0,931.0,0.7035445757250268,1.0,3,80.39,44.74,24.74,86.3434,48.0555,26.5733,0,1,LH,720.7304,0.6543,4.4667,100.0,3,3,0,LH_low_exp,0,LL,87000.0,931.0,73.5,22.6,38.9,52.5,47.0,140.0,360.0,425.0,810.0,315.0,670.0,85.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150546,2021S051259150546,0.1714,59,5.0,733.0,0.0,733.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,93000.0,733.0,84.1,19.1,53.7,51.2,47.8,145.0,270.0,420.0,820.0,320.0,670.0,72.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150547,2021S051259150547,0.0481,59,1.0,528.0,528.0,528.0,1.0,1.0,1,5.04,5.04,5.04,9.5382,9.5382,9.5382,1,1,HH,136.3636,0.6707,4.2,100.0,1,1,0,HH_low_exp,1,HL,64000.0,528.0,63.2,18.9,44.0,47.0,45.0,110.0,250.0,270.0,575.0,225.0,500.0,62.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59150548,2021S051259150548,0.1464,59,4.0,352.0,254.0,352.0,0.7215909090909091,1.0,1,5.04,5.04,5.04,14.3073,14.3073,14.3073,0,1,LH,204.5455,0.6707,4.2,100.0,1,1,0,LH_low_exp,0,LL,114000.0,352.0,64.9,25.6,33.3,42.1,36.5,45.0,135.0,120.0,285.0,95.0,260.0,60.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59150549,2021S051259150549,0.151,59,6.0,457.0,371.0,457.0,0.811816192560175,1.0,1,4.03,4.03,4.03,8.8181,8.8181,8.8181,1,1,HH,297.593,0.7014,4.3,100.0,1,1,0,HH_low_exp,1,HL,98000.0,457.0,92.0,19.7,38.7,60.2,43.9,60.0,155.0,265.0,440.0,180.0,410.0,44.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150550,2021S051259150550,0.2082,59,6.0,641.0,641.0,641.0,1.0,1.0,1,4.03,4.03,4.03,6.2869,6.2869,6.2869,1,1,HH,212.1685,0.7014,4.3,100.0,1,1,0,HH_low_exp,1,HL,98000.0,641.0,84.4,20.3,47.8,56.3,38.7,110.0,230.0,380.0,675.0,215.0,555.0,63.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150551,2021S051259150551,0.1627,59,8.0,476.0,364.0,476.0,0.7647058823529411,1.0,1,4.03,4.03,4.03,8.4661,8.4661,8.4661,0,1,LH,285.7143,0.7014,4.3,100.0,1,1,0,LH_low_exp,0,LL,136000.0,476.0,76.1,22.1,70.0,54.5,49.3,105.0,150.0,240.0,440.0,180.0,365.0,36.0,High income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150552,2021S051259150552,0.1642,59,8.0,437.0,0.0,409.0,0.0,0.9359267734553776,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,111000.0,437.0,84.1,18.3,66.7,50.6,55.7,90.0,135.0,220.0,435.0,195.0,350.0,39.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Low ALE
59150553,2021S051259150553,0.3362,59,13.0,551.0,0.0,252.0,0.0,0.4573502722323049,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,124000.0,551.0,72.3,19.1,53.8,57.4,56.0,105.0,195.0,270.0,470.0,235.0,420.0,46.0,High income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Low ALE
59150554,2021S051259150554,0.2393,59,9.0,483.0,0.0,45.0,0.0,0.093167701863354,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,133000.0,483.0,66.2,18.6,35.5,46.2,46.3,55.0,155.0,185.0,400.0,155.0,335.0,71.0,High income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),Low ALE
59150555,2021S051259150555,0.173,59,8.0,610.0,218.0,560.0,0.3573770491803278,0.918032786885246,1,3.0,3.0,3.0,4.9135,4.9135,4.9135,0,1,LH,421.3115,0.7103,4.4,100.0,1,1,1,LH_high_exp,0,LH,88000.0,610.0,68.4,16.4,52.2,44.1,55.1,120.0,230.0,260.0,590.0,270.0,490.0,90.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150556,2021S051259150556,0.1221,59,7.0,865.0,865.0,865.0,1.0,1.0,2,4.53,4.53,4.53,5.2338,5.2338,5.2338,1,1,HH,478.6127,0.6635,4.35,100.0,2,2,0,HH_low_exp,1,HL,66500.0,865.0,67.4,24.9,46.0,54.1,45.9,200.0,435.0,525.0,970.0,390.0,850.0,89.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150557,2021S051259150557,0.1063,59,8.0,602.0,0.0,416.0,0.0,0.6910299003322259,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,76500.0,602.0,71.8,14.1,40.4,56.8,48.6,105.0,260.0,335.0,590.0,260.0,535.0,93.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150558,2021S051259150558,0.0678,59,3.0,544.0,544.0,544.0,1.0,1.0,1,1.53,1.53,1.53,2.8125,2.8125,2.8125,1,0,HL,288.6029,0.6166,4.3,100.0,1,1,0,HL_low_exp,0,LL,60800.0,544.0,45.8,23.0,26.6,43.4,49.0,85.0,320.0,230.0,530.0,250.0,510.0,92.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150559,2021S051259150559,0.0896,59,4.0,611.0,472.0,611.0,0.7725040916530278,1.0,2,5.74,5.74,5.74,9.3916,9.3916,9.3916,0,1,LH,382.9787,0.6166,4.2,100.0,2,2,0,LH_low_exp,0,LL,114000.0,611.0,54.8,23.7,32.7,45.2,50.4,85.0,260.0,285.0,630.0,290.0,575.0,81.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Low ALE
59150560,2021S051259150560,0.1493,59,6.0,562.0,367.0,562.0,0.6530249110320284,1.0,3,3.28,3.28,3.28,5.8306,5.8306,5.8306,0,1,LH,290.0356,0.6166,4.3,33.3,3,1,0,LH_low_exp,0,LL,130000.0,562.0,62.9,16.9,36.8,50.4,50.9,70.0,190.0,315.0,625.0,275.0,540.0,80.0,High income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Low ALE
59150561,2021S051259150561,0.2748,59,9.0,527.0,478.0,527.0,0.9070208728652752,1.0,2,4.46,4.46,4.46,8.4621,8.4621,8.4621,1,1,HH,155.5977,0.6166,4.1,50.0,2,1,0,HH_low_exp,1,HL,160000.0,527.0,55.6,20.9,37.8,29.9,58.8,70.0,185.0,190.0,635.0,300.0,510.0,34.0,High income,High VM (>50%),Older (>20% 65+),High poverty (>35%),Low immigrant (<30%),High education (>50%),Low ALE
59150562,2021S051259150562,0.1818,59,5.0,544.0,412.0,544.0,0.7573529411764706,1.0,1,1.5,1.5,1.5,2.7492,2.7492,2.7492,0,0,LL,1.8382,,,0.0,1,0,0,LL_low_exp,0,LL,84000.0,544.0,59.6,22.1,47.7,51.0,50.0,105.0,220.0,265.0,520.0,235.0,470.0,78.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150563,2021S051259150563,0.0426,59,2.0,661.0,661.0,661.0,1.0,1.0,2,3.03,3.03,3.03,4.5772,4.5772,4.5772,1,0,HL,239.0318,0.6166,4.3,50.0,2,1,0,HL_low_exp,0,LL,58000.0,661.0,46.4,24.2,31.2,37.4,51.2,120.0,385.0,260.0,695.0,330.0,645.0,90.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150564,2021S051259150564,0.0903,59,4.0,647.0,647.0,647.0,1.0,1.0,2,3.03,3.03,3.03,4.6763,4.6763,4.6763,1,0,HL,244.204,0.6166,4.3,50.0,2,1,0,HL_low_exp,0,LL,72000.0,647.0,56.2,30.1,34.8,50.4,54.9,115.0,330.0,325.0,645.0,310.0,565.0,87.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),High education (>50%),Mid ALE
59150565,2021S051259150565,0.1154,59,5.0,511.0,435.0,511.0,0.8512720156555773,1.0,1,1.5,1.5,1.5,2.9267,2.9267,2.9267,1,0,HL,1.9569,,,0.0,1,0,0,HL_low_exp,0,LL,86000.0,511.0,48.0,32.3,29.8,45.5,45.5,70.0,235.0,225.0,495.0,200.0,440.0,87.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150566,2021S051259150566,0.048,59,1.0,563.0,0.0,563.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,77000.0,563.0,50.5,39.1,24.6,56.4,46.3,80.0,325.0,310.0,550.0,250.0,540.0,89.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150567,2021S051259150567,0.0428,59,2.0,517.0,286.0,517.0,0.5531914893617021,1.0,1,0.92,0.92,0.92,1.7797,1.7797,1.7797,0,0,LL,481.6248,0.7752,4.4,100.0,1,1,1,LL_high_exp,0,LH,72000.0,517.0,46.3,39.7,26.7,56.9,39.2,80.0,300.0,310.0,545.0,200.0,510.0,94.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150568,2021S051259150568,0.0466,59,3.0,643.0,643.0,643.0,1.0,1.0,2,3.92,3.92,3.92,6.0923,6.0923,6.0923,1,1,HH,786.9362,0.7428,4.4,100.0,2,2,1,HH_high_exp,1,HH,65000.0,643.0,60.0,25.7,37.7,51.8,58.5,130.0,345.0,365.0,705.0,360.0,615.0,97.0,Middle income,High VM (>50%),Older (>20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Mid ALE
59150569,2021S051259150569,0.0649,59,4.0,864.0,864.0,864.0,1.0,1.0,2,4.53,4.53,4.53,5.2398,5.2398,5.2398,1,1,HH,479.1667,0.6635,4.35,100.0,2,2,0,HH_low_exp,1,HL,61600.0,864.0,46.1,34.1,43.4,48.2,49.4,215.0,495.0,400.0,830.0,390.0,790.0,95.0,Middle income,Mid VM (20-50%),Older (>20% 65+),High poverty (>35%),Mid immigrant (30-50%),Mid education (30-50%),Mid ALE
59150570,2021S051259150570,0.0666,59,3.0,488.0,488.0,488.0,1.0,1.0,3,6.02,6.02,6.02,12.3417,12.3417,12.3417,1,1,HH,850.4098,0.6635,4.35,66.7,3,2,0,HH_low_exp,1,HL,57600.0,488.0,53.0,32.8,31.7,50.0,59.1,100.0,315.0,250.0,500.0,260.0,440.0,89.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150571,2021S051259150571,0.3117,59,10.0,568.0,384.0,568.0,0.676056338028169,1.0,2,10.69,10.69,10.69,18.8196,18.8196,18.8196,0,1,LH,917.2535,0.69,4.4,100.0,2,2,0,LH_low_exp,0,LL,145000.0,568.0,51.7,21.1,32.5,34.2,62.4,65.0,200.0,205.0,600.0,315.0,505.0,109.0,High income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150572,2021S051259150572,0.1319,59,7.0,337.0,240.0,337.0,0.712166172106825,1.0,3,11.51,11.51,11.51,34.1447,34.1447,34.1447,0,1,LH,1626.1128,0.7001,4.3,100.0,3,3,0,LH_low_exp,0,LL,143000.0,337.0,45.3,25.2,33.3,28.1,58.5,40.0,120.0,90.0,320.0,155.0,265.0,96.0,High income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Low immigrant (<30%),High education (>50%),Mid ALE
59150573,2021S051259150573,0.0601,59,1.0,1310.0,1310.0,1310.0,1.0,1.0,2,8.61,8.61,8.61,6.5744,6.5744,6.5744,1,1,HH,391.6031,0.7224,4.4,100.0,2,2,1,HH_high_exp,1,HH,66500.0,1310.0,72.2,18.3,60.6,60.8,55.7,385.0,635.0,775.0,1275.0,615.0,1105.0,55.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Low ALE
59150575,2021S051259150575,0.2268,59,5.0,563.0,563.0,563.0,1.0,1.0,3,12.0,12.0,12.0,21.3125,21.3125,21.3125,1,1,HH,531.0835,0.6626,4.25,100.0,2,2,0,HH_low_exp,1,HL,90000.0,563.0,53.2,32.0,31.4,41.5,56.1,55.0,175.0,195.0,470.0,230.0,410.0,48.0,Middle income,High VM (>50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Low ALE
59150577,2021S051259150577,0.2099,59,3.0,811.0,811.0,811.0,1.0,1.0,1,1.41,1.41,1.41,1.7414,1.7414,1.7414,1,0,HL,,,,,0,0,0,HL_low_exp,0,LL,81000.0,811.0,34.0,39.5,23.3,30.9,56.7,85.0,365.0,250.0,810.0,380.0,670.0,41.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Low ALE
59150578,2021S051259150578,0.2321,59,6.0,504.0,298.0,504.0,0.5912698412698413,1.0,2,6.28,6.28,6.28,12.4542,12.4542,12.4542,0,1,LH,170.6349,0.8351,4.5,100.0,1,1,1,LH_high_exp,0,LH,108000.0,504.0,69.4,13.9,45.7,46.4,57.5,80.0,175.0,225.0,485.0,230.0,400.0,36.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),Mid immigrant (30-50%),High education (>50%),Low ALE
59150579,2021S051259150579,0.1196,59,6.0,405.0,299.0,405.0,0.7382716049382716,1.0,2,6.28,6.28,6.28,15.4986,15.4986,15.4986,0,1,LH,212.3457,0.8351,4.5,100.0,1,1,1,LH_high_exp,0,LH,114000.0,405.0,81.2,19.8,39.3,62.5,46.4,55.0,140.0,200.0,320.0,130.0,280.0,39.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Low ALE
59150580,2021S051259150580,0.1355,59,7.0,506.0,433.0,506.0,0.8557312252964426,1.0,1,4.86,4.86,4.86,9.614,9.614,9.614,1,1,HH,169.9605,0.8351,4.5,100.0,1,1,1,HH_high_exp,1,HH,99000.0,506.0,75.2,11.9,78.8,52.9,57.5,130.0,165.0,270.0,510.0,230.0,400.0,67.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Low ALE
59150581,2021S051259150581,0.1122,59,7.0,390.0,87.0,390.0,0.2230769230769231,1.0,1,4.86,4.86,4.86,12.4735,12.4735,12.4735,0,1,LH,220.5128,0.8351,4.5,100.0,1,1,1,LH_high_exp,0,LH,124000.0,390.0,65.8,16.7,60.0,59.5,54.9,75.0,125.0,235.0,395.0,195.0,355.0,138.0,High income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),High education (>50%),Mid ALE
59150582,2021S051259150582,0.1527,59,8.0,537.0,0.0,537.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,92000.0,537.0,81.8,18.6,73.7,68.7,39.6,140.0,190.0,340.0,495.0,180.0,455.0,139.0,Middle income,High VM (>50%),Mid age (10-20% 65+),High poverty (>35%),High immigrant (>50%),Mid education (30-50%),Mid ALE
59150583,2021S051259150583,0.1096,59,6.0,593.0,202.0,593.0,0.3406408094435076,1.0,2,1.18,1.18,1.18,1.9972,1.9972,1.9972,0,0,LL,919.0556,0.7966,4.45,100.0,2,2,1,LL_high_exp,0,LH,110000.0,593.0,28.7,24.5,24.5,38.2,51.8,65.0,265.0,235.0,615.0,285.0,550.0,161.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),Mid ALE
59150584,2021S051259150584,0.0892,59,5.0,604.0,604.0,604.0,1.0,1.0,3,7.18,7.18,7.18,11.892,11.892,11.892,1,1,HH,1104.3046,0.7632,4.4,100.0,3,3,1,HH_high_exp,1,HH,107000.0,604.0,25.8,20.7,19.0,31.7,57.5,55.0,290.0,190.0,600.0,305.0,530.0,246.0,Middle income,Mid VM (20-50%),Older (>20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59150585,2021S051259150585,0.1226,59,7.0,544.0,544.0,544.0,1.0,1.0,3,7.18,7.18,7.18,13.2037,13.2037,13.2037,1,1,HH,1226.1029,0.7632,4.4,100.0,3,3,1,HH_high_exp,1,HH,138000.0,544.0,25.3,17.5,23.1,29.7,60.5,45.0,195.0,135.0,455.0,230.0,380.0,197.0,High income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Low immigrant (<30%),High education (>50%),High ALE
59150586,2021S051259150586,0.1766,59,6.0,554.0,554.0,554.0,1.0,1.0,3,7.18,7.18,7.18,12.9653,12.9653,12.9653,1,1,HH,1203.9711,0.7632,4.4,100.0,3,3,1,HH_high_exp,1,HH,83000.0,554.0,26.5,10.8,19.0,21.6,57.7,55.0,290.0,110.0,510.0,280.0,485.0,327.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Low immigrant (<30%),High education (>50%),High ALE
59150587,2021S051259150587,0.0874,59,7.0,570.0,397.0,570.0,0.6964912280701754,1.0,1,6.0,6.0,6.0,10.5235,10.5235,10.5235,0,1,LH,214.0351,0.6964,4.3,100.0,1,1,0,LH_low_exp,0,LL,110000.0,570.0,30.6,16.7,17.6,33.6,53.9,45.0,255.0,185.0,550.0,275.0,510.0,250.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Mid immigrant (30-50%),High education (>50%),High ALE
59150588,2021S051259150588,0.0977,59,9.0,581.0,110.0,581.0,0.189328743545611,1.0,2,10.24,10.24,10.24,17.6287,17.6287,17.6287,0,1,LH,2173.8382,0.7546,4.45,100.0,2,2,1,LH_high_exp,0,LH,95000.0,581.0,22.4,12.0,25.0,30.6,59.4,60.0,240.0,165.0,540.0,300.0,505.0,223.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59150589,2021S051259150589,0.097,59,7.0,493.0,347.0,493.0,0.7038539553752535,1.0,1,4.24,4.24,4.24,8.6082,8.6082,8.6082,0,1,LH,2314.4016,0.8129,4.6,100.0,1,1,1,LH_high_exp,0,LH,105000.0,493.0,28.7,19.3,34.2,28.0,60.5,65.0,190.0,140.0,500.0,260.0,430.0,172.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Low immigrant (<30%),High education (>50%),Mid ALE
59150590,2021S051259150590,0.0972,59,7.0,552.0,552.0,552.0,1.0,1.0,1,4.24,4.24,4.24,7.6881,7.6881,7.6881,1,1,HH,2067.029,0.8129,4.6,100.0,1,1,1,HH_high_exp,1,HH,105000.0,552.0,38.9,17.2,23.3,26.6,51.1,50.0,215.0,145.0,545.0,225.0,440.0,153.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Low immigrant (<30%),High education (>50%),Mid ALE
59150591,2021S051259150591,0.1138,59,8.0,642.0,243.0,642.0,0.3785046728971962,1.0,1,4.24,4.24,4.24,6.6103,6.6103,6.6103,0,1,LH,1777.2586,0.8129,4.6,100.0,1,1,1,LH_high_exp,0,LH,126000.0,642.0,29.3,15.6,19.6,23.3,47.1,45.0,230.0,155.0,665.0,280.0,595.0,160.0,High income,Mid VM (20-50%),Mid age (10-20% 65+),Low poverty (<20%),Low immigrant (<30%),Mid education (30-50%),Mid ALE
59150592,2021S051259150592,0.0982,59,7.0,632.0,67.0,632.0,0.1060126582278481,1.0,1,4.24,4.24,4.24,6.7149,6.7149,6.7149,0,1,LH,1805.3797,0.8129,4.6,100.0,1,1,1,LH_high_exp,0,LH,95000.0,632.0,27.6,11.9,22.8,36.2,60.6,65.0,285.0,210.0,580.0,300.0,495.0,183.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
59150593,2021S051259150593,0.0839,59,6.0,589.0,0.0,589.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LL,,,,,0,0,0,LL_low_exp,0,LL,103000.0,589.0,30.1,12.7,26.0,37.4,51.9,65.0,250.0,230.0,615.0,270.0,520.0,197.0,Middle income,Mid VM (20-50%),Mid age (10-20% 65+),Mid poverty (20-35%),Mid immigrant (30-50%),High education (>50%),High ALE
